1487908927 21 27 0 7 20 0 4 0 0 1 0
1487913323 21 28 0 7 20 0 4 0 0 1 0
1487913418 21 29 0 7 20 0 4 0 0 1 0
1487913648 21 30 0 7 20 0 4 0 0 1 0
1487913856 21 31 0 7 20 0 4 0 0 1 0
1488359444 21 31 0 7 21 0 4 0 0 1 0
1488359945 21 31 0 7 22 0 4 0 0 1 0
1488963074 21 31 0 7 23 0 4 0 0 1 0
1488963095 21 31 0 7 24 0 4 0 0 1 0
1488963120 21 31 0 8 24 0 4 0 0 1 0
1488963148 21 31 0 9 24 0 4 0 0 1 0
1488963183 21 31 0 10 24 0 4 0 0 1 0
1488963354 21 31 0 11 24 0 4 0 0 1 0
1488970668 21 31 0 12 24 0 4 0 0 1 0
1489042665 21 31 0 12 25 0 4 0 0 1 0
1489042689 21 31 0 12 26 0 4 0 0 1 0
1489043444 21 31 0 12 27 0 4 0 0 1 0
1489043472 21 31 0 12 28 0 4 0 0 1 0
1489372935 21 31 0 12 29 0 4 0 0 1 0
1489372943 21 31 0 12 30 0 4 0 0 1 0
1489977455 21 31 0 12 31 0 4 0 0 1 0
1489977465 21 31 0 12 32 0 4 0 0 1 0
1490149845 21 31 0 12 33 0 4 0 0 1 0
1490149853 21 31 0 12 34 0 4 0 0 1 0
1490586147 21 31 0 12 35 0 4 0 0 1 0
1490586154 21 31 0 12 36 0 4 0 0 1 0
1490940720 21 32 0 12 36 0 4 0 0 1 0
1490941840 21 33 0 12 36 0 4 0 0 1 0
1490953117 21 33 0 12 37 0 4 0 0 1 0
1490953129 21 33 0 12 38 0 4 0 0 1 0
1491013645 21 34 0 12 38 0 4 0 0 1 0
1491014241 21 35 0 12 38 0 4 0 0 1 0
1491016036 21 36 0 12 38 0 4 0 0 1 0
1491016073 21 37 0 12 38 0 4 0 0 1 0
1491018663 21 38 0 12 38 0 4 0 0 1 0
1491018825 21 39 0 12 38 0 4 0 0 1 0
1491025474 21 40 0 12 38 0 4 0 0 1 0
1492513614 21 40 0 12 39 0 4 0 0 1 0
1493104978 21 41 0 12 39 0 4 0 0 1 0
1493104989 21 42 0 12 39 0 4 0 0 1 0
1493105510 21 43 0 12 39 0 4 0 0 1 0
1493105519 21 44 0 12 39 0 4 0 0 1 0
1493264364 21 45 0 12 39 0 4 0 0 1 0
1493264853 21 46 0 12 39 0 4 0 0 1 0
1493372083 21 47 0 12 39 0 4 0 0 1 0
1493372095 21 48 0 12 39 0 4 0 0 1 0
1493694494 21 49 0 12 39 0 4 0 0 1 0
1493694506 21 50 0 12 39 0 4 0 0 1 0
1494764084 21 51 0 12 39 0 4 0 0 1 0
1494764094 21 52 0 12 39 0 4 0 0 1 0
1494764574 21 53 0 12 39 0 4 0 0 1 0
1494764673 21 54 0 12 39 0 4 0 0 1 0
1494765592 21 55 0 12 39 0 4 0 0 1 0
1494765605 21 56 0 12 39 0 4 0 0 1 0
1494765998 21 57 0 12 39 0 4 0 0 1 0
1496290033 22 57 0 12 39 0 4 0 0 1 0
1496290292 23 57 0 12 39 0 4 0 0 1 0
1496291861 24 57 0 12 39 0 4 0 0 1 0
1496293005 25 57 0 12 39 0 4 0 0 1 0
1496293660 26 57 0 12 39 0 4 0 0 1 0
1496293674 27 57 0 12 39 0 4 0 0 1 0
1496293933 28 57 0 12 39 0 4 0 0 1 0
1496294530 29 57 0 12 39 0 4 0 0 1 0
1496295234 30 57 0 12 39 0 4 0 0 1 0
1496822210 31 57 0 12 39 0 4 0 0 1 0
1496822225 32 57 0 12 39 0 4 0 0 1 0
1496910160 33 57 0 12 39 0 4 0 0 1 0
1496910170 34 57 0 12 39 0 4 0 0 1 0
1499756018 35 57 0 12 39 0 4 0 0 1 0
1499756063 36 57 0 12 39 0 4 0 0 1 0
1499757492 37 57 0 12 39 0 4 0 0 1 0
1499757504 38 57 0 12 39 0 4 0 0 1 0
1499772728 39 57 0 12 39 0 4 0 0 1 0
1499772810 40 57 0 12 39 0 4 0 0 1 0
1499829783 41 57 0 12 39 0 4 0 0 1 0
1499829794 42 57 0 12 39 0 4 0 0 1 0
1499929708 43 57 0 12 39 0 4 0 0 1 0
1499929726 44 57 0 12 39 0 4 0 0 1 0
1499930171 45 57 0 12 39 0 4 0 0 1 0
1499930183 46 57 0 12 39 0 4 0 0 1 0
1499996735 46 57 0 12 39 0 4 1 0 1 0
1499996924 46 57 0 12 39 0 4 2 0 1 0
1500012632 46 57 0 12 39 0 4 3 0 1 0
1500013979 46 57 0 12 39 0 4 4 0 1 0
1500022487 47 57 0 12 39 0 4 4 0 1 0
1500027041 48 57 0 12 39 0 4 4 0 1 0
1500256346 49 57 0 12 39 0 4 4 0 1 0
1500256375 50 57 0 12 39 0 4 4 0 1 0
1500257815 51 57 0 12 39 0 4 4 0 1 0
1500259520 52 57 0 12 39 0 4 4 0 1 0
1500259674 53 57 0 12 39 0 4 4 0 1 0
1500259690 54 57 0 12 39 0 4 4 0 1 0
1500260736 55 57 0 12 39 0 4 4 0 1 0
1500260759 56 57 0 12 39 0 4 4 0 1 0
1500261220 57 57 0 12 39 0 4 4 0 1 0
1500261236 58 57 0 12 39 0 4 4 0 1 0
1500262286 59 57 0 12 39 0 4 4 0 1 0
1500264008 60 57 0 12 39 0 4 4 0 1 0
1500264202 61 57 0 12 39 0 4 4 0 1 0
1500264439 62 57 0 12 39 0 4 4 0 1 0
1500265032 63 57 0 12 39 0 4 4 0 1 0
1500265347 64 57 0 12 39 0 4 4 0 1 0
1500265367 65 57 0 12 39 0 4 4 0 1 0
1500265599 66 57 0 12 39 0 4 4 0 1 0
1500265643 67 57 0 12 39 0 4 4 0 1 0
1500265743 68 57 0 12 39 0 4 4 0 1 0
1500279199 69 57 0 12 39 0 4 4 0 1 0
1500282693 70 57 0 12 39 0 4 4 0 1 0
1500282714 71 57 0 12 39 0 4 4 0 1 0
1500282912 72 57 0 12 39 0 4 4 0 1 0
1500283154 73 57 0 12 39 0 4 4 0 1 0
1500371976 74 57 0 12 39 0 4 4 0 1 0
1500372168 75 57 0 12 39 0 4 4 0 1 0
1500372951 76 57 0 12 39 0 4 4 0 1 0
1500372972 77 57 0 12 39 0 4 4 0 1 0
1500448464 78 57 0 12 39 0 4 4 0 1 0
1500448477 79 57 0 12 39 0 4 4 0 1 0
1500448767 80 57 0 12 39 0 4 4 0 1 0
1500449036 81 57 0 12 39 0 4 4 0 1 0
1500449731 82 57 0 12 39 0 4 4 0 1 0
1500449883 83 57 0 12 39 0 4 4 0 1 0
1500449896 84 57 0 12 39 0 4 4 0 1 0
1500451080 85 57 0 12 39 0 4 4 0 1 0
1500451091 86 57 0 12 39 0 4 4 0 1 0
1500451205 87 57 0 12 39 0 4 4 0 1 0
1500535450 88 57 0 12 39 0 4 4 0 1 0
1500535634 89 57 0 12 39 0 4 4 0 1 0
1500535648 90 57 0 12 39 0 4 4 0 1 0
1500543873 91 57 0 12 39 0 4 4 0 1 0
1500543905 92 57 0 12 39 0 4 4 0 1 0
1500604917 93 57 0 12 39 0 4 4 0 1 0
1500605452 94 57 0 12 39 0 4 4 0 1 0
1500605463 95 57 0 12 39 0 4 4 0 1 0
1500605909 96 57 0 12 39 0 4 4 0 1 0
1500605919 97 57 0 12 39 0 4 4 0 1 0
1500606224 98 57 0 12 39 0 4 4 0 1 0
1500606243 99 57 0 12 39 0 4 4 0 1 0
1500606380 100 57 0 12 39 0 4 4 0 1 0
1502362666 100 57 0 12 39 0 5 4 0 1 0
1502362682 100 57 0 12 39 0 6 4 0 1 0
1502868397 100 57 0 13 39 0 6 4 0 1 0
1502868407 100 57 0 14 39 0 6 4 0 1 0
1502876411 100 57 0 15 39 0 6 4 0 1 0
1502876421 100 57 0 16 39 0 6 4 0 1 0
1502886305 100 57 0 17 39 0 6 4 0 1 0
1502886314 100 57 0 18 39 0 6 4 0 1 0
1508983841 100 57 0 19 39 0 6 4 0 1 0
1509014808 100 57 0 20 39 0 6 4 0 1 0
1509020556 100 57 0 21 39 0 6 4 0 1 0
1509020739 100 57 0 22 39 0 6 4 0 1 0
1509020845 100 57 0 23 39 0 6 4 0 1 0
1509020852 100 57 0 24 39 0 6 4 0 1 0
1509021031 100 57 0 25 39 0 6 4 0 1 0
1509021186 100 57 0 26 39 0 6 4 0 1 0
1509021329 100 57 0 27 39 0 6 4 0 1 0
1509021450 100 57 0 28 39 0 6 4 0 1 0
1509022077 100 57 0 29 39 0 6 4 0 1 0
1509022266 100 57 0 30 39 0 6 4 0 1 0
1509022419 100 57 0 31 39 0 6 4 0 1 0
1509023216 100 57 0 32 39 0 6 4 0 1 0
1509024308 100 57 0 33 39 0 6 4 0 1 0
1509024940 100 57 0 34 39 0 6 4 0 1 0
1509025184 100 57 0 35 39 0 6 4 0 1 0
1509025543 100 57 0 36 39 0 6 4 0 1 0
1509025728 100 57 0 37 39 0 6 4 0 1 0
1509073821 100 57 0 38 39 0 6 4 0 1 0
1509432190 100 57 0 39 39 0 6 4 0 1 0
1509432691 100 57 0 40 39 0 6 4 0 1 0
1509444746 100 57 0 40 39 1 6 4 0 1 0
1509504312 100 57 0 40 39 2 6 4 0 1 0
1509521276 100 57 1 40 39 2 6 4 0 1 0
1509522325 100 57 1 41 39 2 6 4 0 1 0
1509589634 100 57 1 41 39 3 6 4 0 1 0
1509589674 100 57 1 41 39 3 6 4 0 1 1
1509601344 100 57 2 41 39 3 6 4 0 1 1
1509601741 100 57 2 42 39 3 6 4 0 1 1
1509604349 100 57 2 43 39 3 6 4 0 1 1
1509690158 100 57 2 43 39 4 6 4 0 1 1
1509696603 100 57 2 43 39 5 6 4 0 1 1
1509699936 100 57 2 43 39 6 6 4 0 1 1
1509761604 100 57 3 43 39 6 6 4 0 1 1
1509762966 100 57 3 44 39 6 6 4 0 1 1
1509763835 100 57 3 45 39 6 6 4 0 1 1
1510022336 100 57 4 45 39 6 6 4 0 1 1
1510044597 100 57 4 45 39 7 6 4 0 1 1
1510056747 100 57 5 45 39 7 6 4 0 1 1
1510057007 100 57 6 45 39 7 6 4 0 1 1
1510109581 100 57 6 45 39 8 6 4 0 1 1
1510125448 100 57 6 45 39 9 6 4 0 1 1
1510229495 100 57 7 45 39 9 6 4 0 1 1
1510229766 100 57 8 45 39 9 6 4 0 1 1
1510312130 100 57 9 45 39 9 6 4 0 1 1
1510312782 100 57 10 45 39 9 6 4 0 1 1
1510313433 100 57 11 45 39 9 6 4 0 1 1
1510315714 100 57 12 45 39 9 6 4 0 1 1
1510315772 100 57 13 45 39 9 6 4 0 1 1
1511331961 100 57 14 45 39 9 6 4 0 1 1
1511403684 100 57 15 45 39 9 6 4 0 1 1
1512029890 100 57 16 45 39 9 6 4 0 1 1
1512359879 100 57 17 45 39 9 6 4 0 1 1
1512370045 100 57 18 45 39 9 6 4 0 1 1
1512381182 100 57 19 45 39 9 6 4 0 1 1
1512384773 100 57 20 45 39 9 6 4 0 1 1
1512389684 100 57 21 45 39 9 6 4 0 1 1
1512718706 100 57 22 45 39 9 6 4 0 1 1
1513068405 100 57 23 45 39 9 6 4 0 1 1
1513742282 100 57 24 45 39 9 6 4 0 1 1
1513930051 100 57 25 45 39 9 6 4 0 1 1
1514428035 100 57 26 45 39 9 6 4 0 1 1
1516086429 100 57 26 45 39 9 6 4 1 1 1
1516086978 100 57 27 45 39 9 6 4 1 1 1
1516246778 100 57 28 45 39 9 6 4 1 1 1
1516246791 100 57 29 45 39 9 6 4 1 1 1
1516246879 100 57 30 45 39 9 6 4 1 1 1
1516247103 100 57 31 45 39 9 6 4 1 1 1
1516247541 100 57 32 45 39 9 6 4 1 1 1
1517284569 100 57 33 45 39 9 6 4 1 1 1
1517458291 100 57 34 45 39 9 6 4 1 1 1
1519292974 100 57 35 45 39 9 6 4 1 1 1
1519293499 100 57 36 45 39 9 6 4 1 1 1
1519438964 100 57 37 45 39 9 6 4 1 1 1
1521098662 100 57 38 45 39 9 6 4 1 1 1
1521512206 100 57 39 45 39 9 6 4 1 1 1
1522123717 100 57 40 45 39 9 6 4 1 1 1
1523518341 100 57 41 45 39 9 6 4 1 1 1
1525745540 100 57 42 45 39 9 6 4 1 1 1
1525753864 100 57 43 45 39 9 6 4 1 1 1
1527649372 100 57 44 45 39 9 6 4 1 1 1
1535526747 100 57 45 45 39 9 6 4 1 1 1
1535526857 100 57 46 45 39 9 6 4 1 1 1
1536671540 100 57 47 45 39 9 6 4 1 1 1
1536671732 100 57 48 45 39 9 6 4 1 1 1
1539683634 100 57 49 45 39 9 6 4 1 1 1
